epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
11,16812,0.49882,0.61068,0.4501,0.91043,0,0.92525,0.93887,0.97409,0.8675,0.92525,0.93887,0.97409,0.8677,0.47622,0.55481,0.6334,0.84262,0,0.00150197,0.00150197,0.00150197
12,18330.7,0.49191,0.60997,0.44405,0.90914,0,0.96768,0.96589,0.99007,0.89816,0.96768,0.96589,0.99007,0.88652,0.47344,0.57882,0.48271,0.85335,0,0.00148546,0.00148546,0.00148546
13,19857.3,0.51324,0.63283,0.42488,0.9107,0,0.9776,0.96569,0.98168,0.91311,0.9776,0.96569,0.98168,0.87908,0.44963,0.60676,0.47737,0.83612,0,0.00146896,0.00146896,0.00146896
14,21380.8,0.467,0.57149,0.3954,0.90192,0,0.97692,0.96388,0.98163,0.89442,0.97692,0.96388,0.98163,0.89004,0.505,0.57375,0.59669,0.85719,0,0.00145246,0.00145246,0.00145246
15,22904.3,0.46991,0.56703,0.39901,0.89724,0,0.97147,0.96002,0.98338,0.87983,0.97147,0.96002,0.98303,0.89322,0.52086,0.58488,0.52608,0.86289,0,0.00143595,0.00143595,0.00143595
16,24426.7,0.45751,0.57265,0.38829,0.89911,0,0.96489,0.95549,0.97557,0.90606,0.96489,0.95549,0.97049,0.88017,0.44384,1.09364,0.47732,0.83536,0,0.00141945,0.00141945,0.00141945
17,25948,0.47008,0.60935,0.39159,0.89863,0,0.97511,0.95098,0.98067,0.90337,0.97511,0.95098,0.98067,0.88267,0.42606,0.59074,0.40742,0.81742,0,0.00140295,0.00140295,0.00140295
18,27466,0.44973,0.60236,0.36949,0.89362,0,0.97372,0.96078,0.99,0.92285,0.97372,0.96078,0.98627,0.90618,0.41031,0.59568,0.39988,0.8176,0,0.00138644,0.00138644,0.00138644
19,28987.5,0.4501,0.55538,0.36473,0.89576,0,0.96461,0.97275,0.99056,0.92685,0.96461,0.97275,0.99056,0.90527,0.40403,0.54458,0.38108,0.81838,0,0.00136994,0.00136994,0.00136994
20,30511.6,0.45227,0.56768,0.362,0.89078,0,0.98336,0.96569,0.98559,0.9123,0.98336,0.96569,0.98559,0.90375,0.41064,0.52727,0.34298,0.81918,0,0.00135344,0.00135344,0.00135344
21,32035.3,0.46437,0.56771,0.36435,0.89318,0,0.88181,0.87781,0.96673,0.88877,0.88181,0.87781,0.95968,0.86265,0.47919,1.09905,0.6001,0.85418,0,0.00133693,0.00133693,0.00133693
22,33555.5,0.43447,0.54676,0.34838,0.88788,0,0.96694,0.97549,0.98807,0.92492,0.96694,0.97549,0.98807,0.906,0.4065,0.54728,0.36973,0.81373,0,0.00132043,0.00132043,0.00132043
23,35080.1,0.43338,0.55433,0.34855,0.88363,0,0.97292,0.98039,0.99105,0.93446,0.97292,0.98039,0.99105,0.90328,0.3885,0.5292,0.36944,0.80795,0,0.00130393,0.00130393,0.00130393
24,36602.9,0.42804,0.52219,0.33852,0.88654,0,0.97298,0.9902,0.98792,0.9277,0.97298,0.9902,0.98792,0.90802,0.38753,0.51774,0.29459,0.80814,0,0.00128742,0.00128742,0.00128742
25,38123.4,0.43151,0.54933,0.34433,0.88723,0,0.97122,0.9902,0.98914,0.92685,0.97122,0.9902,0.98914,0.91847,0.40364,0.52773,0.31387,0.81067,0,0.00127092,0.00127092,0.00127092
26,39646.5,0.42185,0.52241,0.33528,0.88655,0,0.96454,0.98079,0.99153,0.91536,0.96454,0.98079,0.99153,0.91476,0.44401,0.59414,0.32215,0.82863,0,0.00125442,0.00125442,0.00125442
27,41166.7,0.43027,0.52928,0.3449,0.8897,0,0.97641,0.97433,0.99292,0.9285,0.97641,0.97433,0.99292,0.92463,0.40875,0.51887,0.33361,0.81742,0,0.00123791,0.00123791,0.00123791
28,42691.1,0.42651,0.50839,0.33773,0.88279,0,0.97677,0.95588,0.97634,0.9157,0.97677,0.95588,0.97634,0.91004,0.40204,0.61081,0.36644,0.80063,0,0.00122141,0.00122141,0.00122141
29,44209.2,0.41233,0.49032,0.32093,0.88218,0,0.93664,0.95838,0.98787,0.93842,0.93664,0.95838,0.98787,0.92307,0.36565,0.61678,0.37127,0.80128,0,0.00120491,0.00120491,0.00120491
30,45732.8,0.40314,0.50912,0.31356,0.88266,0,0.96306,0.96919,0.98804,0.92786,0.96306,0.96919,0.98804,0.91351,0.40177,0.54721,0.34675,0.80864,0,0.0011884,0.0011884,0.0011884
31,47251.7,0.40607,0.52416,0.31215,0.88172,0,0.97814,0.96425,0.99068,0.92708,0.97814,0.96425,0.99068,0.91771,0.40719,0.55479,0.32748,0.81384,0,0.0011719,0.0011719,0.0011719
32,48776,0.40743,0.51884,0.31163,0.87738,0,0.9715,0.96078,0.99204,0.93227,0.9715,0.96078,0.99204,0.92059,0.40732,0.55535,0.31464,0.80728,0,0.0011554,0.0011554,0.0011554
33,50298.5,0.4082,0.51274,0.31302,0.8758,0,0.97293,0.97059,0.99196,0.93632,0.97293,0.97059,0.99196,0.92513,0.38603,0.52155,0.31007,0.79929,0,0.00113889,0.00113889,0.00113889
34,51822,0.40425,0.49486,0.31093,0.88266,0,0.9732,0.9656,0.98645,0.92372,0.9732,0.9656,0.98645,0.91244,0.40124,0.58128,0.34753,0.81779,0,0.00112239,0.00112239,0.00112239
35,53342.8,0.42515,0.51639,0.32076,0.88777,0,0.97805,0.97817,0.9914,0.94244,0.97805,0.97817,0.9914,0.9308,0.37214,0.49078,0.3214,0.80264,0,0.00110589,0.00110589,0.00110589
36,54864.9,0.40376,0.50265,0.30905,0.87928,0,0.97454,0.97123,0.99182,0.93411,0.97454,0.97123,0.99182,0.93009,0.36229,0.5478,0.28774,0.78993,0,0.00108938,0.00108938,0.00108938
37,56384,0.38799,0.51113,0.2987,0.87838,0,0.95994,0.98039,0.98727,0.93234,0.95994,0.98039,0.98727,0.91113,0.38081,0.58164,0.32161,0.80877,0,0.00107288,0.00107288,0.00107288
38,57902,0.40143,0.52142,0.31324,0.88044,0,0.97333,0.97454,0.98785,0.93456,0.97333,0.97454,0.98785,0.91756,0.37386,0.55055,0.3254,0.8052,0,0.00105638,0.00105638,0.00105638
39,59424.8,0.39211,0.49662,0.30147,0.87197,0,0.96373,0.96078,0.99166,0.94956,0.96373,0.96078,0.99166,0.92278,0.33899,0.54479,0.34366,0.79256,0,0.00103987,0.00103987,0.00103987
40,60946.6,0.39175,0.48658,0.29504,0.87712,0,0.9766,0.96715,0.98747,0.92777,0.9766,0.96715,0.98747,0.92077,0.4122,0.51263,0.32237,0.80924,0,0.00102337,0.00102337,0.00102337
41,62468.1,0.40328,0.51829,0.30701,0.87824,0,0.95714,0.98229,0.99244,0.94101,0.95714,0.98229,0.99244,0.93047,0.37509,0.51632,0.29959,0.79668,0,0.00100687,0.00100687,0.00100687
42,63989.8,0.38471,0.48813,0.29299,0.87776,0,0.98332,0.9697,0.98961,0.93973,0.98332,0.9697,0.98961,0.92827,0.36647,0.57334,0.291,0.79488,0,0.000990365,0.000990365,0.000990365
43,65513.9,0.38444,0.48351,0.29273,0.8736,0,0.98084,0.97496,0.9903,0.9385,0.98084,0.97496,0.9903,0.9105,0.35107,0.52257,0.30044,0.79357,0,0.000973861,0.000973861,0.000973861
44,67038.1,0.3893,0.49492,0.29009,0.87741,0,0.97902,0.97549,0.98769,0.93469,0.97902,0.97549,0.98598,0.92078,0.3559,0.60114,0.28224,0.79328,0,0.000957358,0.000957358,0.000957358
45,68560.3,0.38465,0.48201,0.28844,0.87392,0,0.96347,0.98529,0.98609,0.93422,0.96347,0.98529,0.98609,0.91968,0.34282,0.51317,0.30289,0.78551,0,0.000940855,0.000940855,0.000940855
46,70080.8,0.37997,0.47707,0.2854,0.87228,0,0.97879,0.97059,0.98953,0.93405,0.97879,0.97059,0.98953,0.92643,0.37201,0.48889,0.29004,0.79524,0,0.000924352,0.000924352,0.000924352
47,71598.2,0.35899,0.46091,0.27271,0.87336,0,0.97912,0.98967,0.99348,0.9406,0.97912,0.98967,0.99348,0.92767,0.35396,0.49793,0.24759,0.78782,0,0.000907848,0.000907848,0.000907848
48,73120.3,0.3669,0.48185,0.27112,0.86957,0,0.98544,0.97407,0.99233,0.93701,0.98544,0.97407,0.99233,0.93424,0.36084,0.45732,0.2848,0.79621,0,0.000891345,0.000891345,0.000891345
49,74637.6,0.36134,0.46608,0.27548,0.86177,0,0.96761,0.98976,0.99164,0.9503,0.96761,0.98976,0.99164,0.93005,0.33591,0.49465,0.27673,0.7872,0,0.000874842,0.000874842,0.000874842
50,76160.6,0.37085,0.48783,0.27014,0.86856,0,0.97177,0.98011,0.99263,0.93991,0.97177,0.98011,0.99263,0.93,0.37005,0.49656,0.32876,0.79426,0,0.000858338,0.000858338,0.000858338
51,77683.2,0.37231,0.46897,0.27601,0.87334,0,0.97426,0.97549,0.99256,0.93558,0.97426,0.97549,0.99256,0.92412,0.36354,0.48469,0.29141,0.79573,0,0.000841835,0.000841835,0.000841835
52,79206.1,0.36219,0.46539,0.26683,0.86852,0,0.97153,0.97988,0.99033,0.94029,0.97153,0.97988,0.99033,0.92445,0.35921,0.51062,0.27812,0.78752,0,0.000825332,0.000825332,0.000825332
53,80723.3,0.36708,0.47581,0.27178,0.87203,0,0.97395,0.98481,0.98515,0.94301,0.97395,0.98481,0.98515,0.92841,0.3398,0.48804,0.25234,0.78826,0,0.000808828,0.000808828,0.000808828
54,82244.2,0.37349,0.47614,0.27379,0.86848,0,0.97857,0.97013,0.98836,0.94113,0.97857,0.97013,0.98836,0.92284,0.34323,0.56232,0.29214,0.79274,0,0.000792325,0.000792325,0.000792325
55,83767.2,0.36959,0.47518,0.26647,0.86584,0,0.9767,0.96479,0.99172,0.94571,0.9767,0.96479,0.99172,0.9267,0.32242,0.50978,0.28981,0.78231,0,0.000775822,0.000775822,0.000775822
56,85289.7,0.37358,0.47013,0.26872,0.87167,0,0.97848,0.98007,0.98986,0.94526,0.97848,0.98007,0.98986,0.92888,0.33802,0.48678,0.25657,0.78791,0,0.000759318,0.000759318,0.000759318
57,86814.1,0.36707,0.46375,0.26674,0.86646,0,0.97705,0.98039,0.99341,0.95409,0.97705,0.98039,0.99341,0.94066,0.31798,0.50108,0.27003,0.78368,0,0.000742815,0.000742815,0.000742815
58,88335.9,0.34842,0.44539,0.2575,0.8666,0,0.97024,0.97959,0.99167,0.94371,0.97024,0.97959,0.98973,0.92686,0.35632,0.60573,0.27317,0.7893,0,0.000726312,0.000726312,0.000726312
59,89855.8,0.35357,0.45211,0.25868,0.8648,0,0.9759,0.98823,0.99129,0.95639,0.9759,0.98823,0.99129,0.93604,0.32273,0.50371,0.24902,0.78326,0,0.000709809,0.000709809,0.000709809
60,91377,0.35062,0.45533,0.26391,0.86584,0,0.97829,0.96941,0.98625,0.94867,0.97829,0.96941,0.98625,0.92876,0.32673,0.51767,0.28035,0.78251,0,0.000693305,0.000693305,0.000693305
61,92897.6,0.34248,0.44876,0.25329,0.86704,0,0.97845,0.96569,0.99194,0.94465,0.97845,0.96569,0.99194,0.92893,0.35824,0.50754,0.29981,0.7921,0,0.000676802,0.000676802,0.000676802
62,94422.2,0.3524,0.45526,0.24966,0.86362,0,0.97038,0.98487,0.99058,0.9416,0.97038,0.98487,0.98945,0.93247,0.36715,0.52216,0.28814,0.789,0,0.000660299,0.000660299,0.000660299
63,95943.1,0.33648,0.44934,0.24768,0.85865,0,0.96497,0.98529,0.98815,0.95323,0.96497,0.98529,0.98756,0.92854,0.32172,0.53147,0.25677,0.7831,0,0.000643795,0.000643795,0.000643795
64,97463.1,0.34321,0.45737,0.24914,0.86043,0,0.97588,0.97914,0.9907,0.94959,0.97588,0.97914,0.9907,0.93724,0.33551,0.48821,0.26301,0.78308,0,0.000627292,0.000627292,0.000627292
65,98984.4,0.32407,0.43425,0.24237,0.86067,0,0.96721,0.98529,0.98889,0.93983,0.96721,0.98529,0.98889,0.9245,0.34267,0.48215,0.27426,0.78606,0,0.000610789,0.000610789,0.000610789
66,100509,0.3466,0.46653,0.25179,0.86602,0,0.96927,0.97856,0.99209,0.94987,0.96927,0.97856,0.99209,0.93178,0.32636,0.48888,0.27087,0.78221,0,0.000594286,0.000594286,0.000594286
67,102031,0.33565,0.45277,0.24424,0.86103,0,0.96496,0.98775,0.98833,0.95004,0.96496,0.98775,0.98833,0.93099,0.31066,0.4659,0.23571,0.77641,0,0.000577782,0.000577782,0.000577782
68,103550,0.3372,0.44567,0.24238,0.86438,0,0.97999,0.97469,0.98926,0.94927,0.97999,0.97469,0.98926,0.93288,0.3381,0.49122,0.2471,0.78756,0,0.000561279,0.000561279,0.000561279
69,105070,0.33571,0.44566,0.24718,0.85911,0,0.97538,0.98474,0.99056,0.95121,0.97538,0.98474,0.99056,0.93336,0.32014,0.4886,0.24403,0.78414,0,0.000544776,0.000544776,0.000544776
70,106594,0.32661,0.44348,0.24141,0.86151,0,0.97973,0.98529,0.99002,0.95284,0.97973,0.98529,0.99002,0.93094,0.32127,0.47565,0.2269,0.77997,0,0.000528272,0.000528272,0.000528272
71,108119,0.3324,0.43782,0.24037,0.85877,0,0.97795,0.9847,0.99177,0.95691,0.97795,0.9847,0.99177,0.93445,0.31216,0.46907,0.23177,0.77915,0,0.000511769,0.000511769,0.000511769
72,109640,0.33841,0.45038,0.24248,0.85783,0,0.97741,0.98529,0.9874,0.95238,0.97741,0.98529,0.9874,0.92988,0.3054,0.49587,0.2392,0.78,0,0.000495266,0.000495266,0.000495266
73,111161,0.32534,0.43748,0.23697,0.86012,0,0.97976,0.98039,0.98917,0.94456,0.97976,0.98039,0.98917,0.93151,0.32683,0.54388,0.24443,0.78212,0,0.000478762,0.000478762,0.000478762
74,112682,0.3161,0.43325,0.23557,0.85923,0,0.97884,0.98039,0.98786,0.95047,0.97884,0.98039,0.98786,0.93278,0.31758,0.47917,0.23647,0.77747,0,0.000462259,0.000462259,0.000462259
75,114200,0.32051,0.4282,0.23459,0.85507,0,0.96927,0.98529,0.98556,0.94874,0.96927,0.98529,0.98547,0.92673,0.31103,0.50208,0.22653,0.77699,0,0.000445756,0.000445756,0.000445756
76,115720,0.31262,0.41994,0.23299,0.85765,0,0.97948,0.98529,0.9883,0.95149,0.97948,0.98529,0.9883,0.93251,0.30894,0.48192,0.23228,0.77803,0,0.000429253,0.000429253,0.000429253
77,117241,0.31964,0.42444,0.22985,0.85771,0,0.97817,0.98039,0.9891,0.94841,0.97817,0.98039,0.9891,0.92411,0.31337,0.51763,0.23492,0.78052,0,0.000412749,0.000412749,0.000412749
78,118763,0.31428,0.41592,0.2337,0.85963,0,0.97706,0.97963,0.9855,0.94677,0.97706,0.97963,0.9855,0.92493,0.30631,0.50763,0.23934,0.77734,0,0.000396246,0.000396246,0.000396246
79,120281,0.31831,0.42232,0.23212,0.85644,0,0.97831,0.97059,0.98665,0.94672,0.97831,0.97059,0.98665,0.92562,0.30448,0.49456,0.23332,0.77749,0,0.000379743,0.000379743,0.000379743
80,121805,0.31509,0.42271,0.23065,0.86104,0,0.97854,0.98482,0.98877,0.94724,0.97854,0.98482,0.98877,0.93187,0.31575,0.49546,0.23667,0.77734,0,0.000363239,0.000363239,0.000363239
81,123326,0.32157,0.42354,0.22917,0.85589,0,0.97693,0.98257,0.991,0.94859,0.97693,0.98257,0.991,0.93304,0.31126,0.51496,0.2401,0.77603,0,0.000346736,0.000346736,0.000346736
82,124850,0.31017,0.41654,0.22615,0.85624,0,0.96504,0.98974,0.99287,0.95171,0.96504,0.98974,0.99287,0.93394,0.31255,0.48628,0.22508,0.7741,0,0.000330233,0.000330233,0.000330233
83,126375,0.3189,0.43357,0.22867,0.85233,0,0.97113,0.98039,0.98817,0.94667,0.97113,0.98039,0.98817,0.9282,0.32146,0.52611,0.23153,0.77923,0,0.000313729,0.000313729,0.000313729
84,127896,0.30845,0.42997,0.22407,0.85736,0,0.97814,0.98471,0.98861,0.94707,0.97814,0.98471,0.98861,0.93333,0.32458,0.46114,0.22072,0.77734,0,0.000297226,0.000297226,0.000297226
85,129420,0.30278,0.43187,0.22144,0.84647,0,0.97969,0.98039,0.98762,0.9464,0.97969,0.98039,0.98762,0.93116,0.30846,0.48713,0.21032,0.77515,0,0.000280723,0.000280723,0.000280723
86,130945,0.30027,0.40857,0.21703,0.85865,0,0.97987,0.98467,0.9878,0.94503,0.97987,0.98467,0.9878,0.93055,0.31908,0.48252,0.21295,0.77569,0,0.00026422,0.00026422,0.00026422
87,132472,0.30387,0.42778,0.21601,0.85178,0,0.97556,0.98468,0.98912,0.94837,0.97556,0.98468,0.98912,0.93202,0.31952,0.48953,0.22127,0.77581,0,0.000247716,0.000247716,0.000247716
88,134003,0.30792,0.42601,0.21988,0.85164,0,0.97683,0.98521,0.98968,0.9507,0.97683,0.98521,0.98968,0.93385,0.30762,0.47349,0.21853,0.77621,0,0.000231213,0.000231213,0.000231213
89,135533,0.29668,0.41996,0.20839,0.85036,0,0.96571,0.9951,0.98925,0.95362,0.96571,0.9951,0.98925,0.93535,0.29941,0.48174,0.21358,0.77413,0,0.00021471,0.00021471,0.00021471
90,137064,0.29609,0.41222,0.21148,0.85349,0,0.97866,0.9799,0.99012,0.95712,0.97866,0.9799,0.99012,0.93806,0.29031,0.47278,0.21988,0.7734,0,0.000198206,0.000198206,0.000198206
91,138568,0.29055,0.43444,0.20311,0.82691,0,0.96969,0.99294,0.99017,0.95343,0.96969,0.99294,0.99017,0.93425,0.29397,0.50317,0.20908,0.77053,0,0.000181703,0.000181703,0.000181703
92,140071,0.294,0.42627,0.19543,0.82606,0,0.96823,0.99013,0.99101,0.95574,0.96823,0.99013,0.99101,0.93374,0.28825,0.49459,0.2185,0.77151,0,0.0001652,0.0001652,0.0001652
93,141570,0.28369,0.42318,0.19149,0.81026,0,0.97536,0.98467,0.99021,0.95497,0.97536,0.98467,0.99021,0.93602,0.29716,0.49167,0.21676,0.77274,0,0.000148696,0.000148696,0.000148696
94,143070,0.28402,0.42319,0.19034,0.81523,0,0.97501,0.98841,0.9906,0.95588,0.97501,0.98841,0.9906,0.93158,0.29451,0.51474,0.20939,0.77198,0,0.000132193,0.000132193,0.000132193
95,144569,0.27203,0.41362,0.18224,0.81499,0,0.97845,0.98524,0.98895,0.95644,0.97845,0.98524,0.98895,0.93745,0.29022,0.49276,0.20784,0.77173,0,0.00011569,0.00011569,0.00011569
96,146068,0.27732,0.41458,0.1833,0.80992,0,0.97866,0.98039,0.98732,0.95288,0.97866,0.98039,0.98732,0.93163,0.29102,0.49249,0.21874,0.77251,0,9.91865e-05,9.91865e-05,9.91865e-05
97,147568,0.27207,0.41081,0.18332,0.81578,0,0.97949,0.98391,0.98792,0.95439,0.97949,0.98391,0.98792,0.93355,0.29307,0.4843,0.20736,0.77132,0,8.26832e-05,8.26832e-05,8.26832e-05
98,149071,0.26847,0.42016,0.18002,0.81519,0,0.97926,0.98529,0.98901,0.95418,0.97926,0.98529,0.98901,0.93381,0.29756,0.49007,0.20375,0.77303,0,6.61799e-05,6.61799e-05,6.61799e-05
99,150576,0.26423,0.41492,0.17671,0.81496,0,0.97907,0.98529,0.98894,0.9565,0.97907,0.98529,0.98894,0.9344,0.29062,0.48698,0.20434,0.77176,0,4.96766e-05,4.96766e-05,4.96766e-05
100,152082,0.2631,0.41016,0.1715,0.81252,0,0.97901,0.98529,0.98842,0.95517,0.97901,0.98529,0.98842,0.93209,0.29033,0.48192,0.20838,0.77232,0,3.31733e-05,3.31733e-05,3.31733e-05
